province_name,year,month,date,water_area_km2,province_area_km2,water_area_pct
Ca Mau,1995,10,1995-10-01,6.045586692083691,5185.881144708419,0.1165778104701165
Can Tho city,1995,10,1995-10-01,652.0749319556194,1398.2168353387826,46.636180846558325
Hau Giang,1995,10,1995-10-01,40.28714840783322,1678.4219435418108,2.4002991954942607
An Giang,1995,10,1995-10-01,2236.922805769156,3540.966155975497,63.172668340652606
Ben Tre,1995,10,1995-10-01,64.37089832738631,2293.238665129326,2.806986438271838
Dong Thap,1995,10,1995-10-01,1615.580376765002,3393.2412305670014,47.61171596677325
Kien Giang,1995,10,1995-10-01,1376.1966925561617,6294.25596863703,21.86432676734889
Long An,1995,10,1995-10-01,1151.950998351883,4493.542342739985,25.635699198718772
Tien Giang,1995,10,1995-10-01,410.278760624795,2393.1845244412143,17.143632529572333
Soc Trang,1995,11,1995-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1995,11,1995-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1995,11,1995-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1995,11,1995-11-01,0.0,2610.873855724368,0.0
Ca Mau,1995,11,1995-11-01,4.640189694550375,5185.881144708419,0.0894773629604901
Can Tho city,1995,11,1995-11-01,48.31868893892192,1398.2168353387826,3.455736457873108
Hau Giang,1995,11,1995-11-01,0.0,1678.4219435418108,0.0
An Giang,1995,11,1995-11-01,1939.5042890915663,3540.966155975497,54.77330772615798
Ben Tre,1995,11,1995-11-01,0.0,2293.238665129326,0.0
Dong Thap,1995,11,1995-11-01,388.2433998998096,3393.2412305670014,11.44166811373252
Kien Giang,1995,11,1995-11-01,1016.1406691327784,6294.25596863703,16.143936220515915
Long An,1995,11,1995-11-01,0.0,4493.542342739985,0.0
Tien Giang,1995,11,1995-11-01,0.0,2393.1845244412143,0.0
Soc Trang,1995,12,1995-12-01,0.0,3348.8468758966987,0.0
Tra Vinh,1995,12,1995-12-01,0.0,2254.4401122278623,0.0
Vinh Long,1995,12,1995-12-01,0.0,1534.6515536941374,0.0
Bac Lieu,1995,12,1995-12-01,0.0,2610.873855724368,0.0
Ca Mau,1995,12,1995-12-01,1.3933335529919226,5185.881144708419,0.0268678265874576
Can Tho city,1995,12,1995-12-01,68.58528312215607,1398.2168353387826,4.905196489465678
Hau Giang,1995,12,1995-12-01,0.0,1678.4219435418108,0.0
An Giang,1995,12,1995-12-01,1433.6660220244953,3540.966155975497,40.48798996864561
Ben Tre,1995,12,1995-12-01,0.0,2293.238665129326,0.0
Dong Thap,1995,12,1995-12-01,314.1808616842131,3393.2412305670014,9.2590193368514
Kien Giang,1995,12,1995-12-01,418.8762359084282,6294.25596863703,6.654896750237066
Long An,1995,12,1995-12-01,103.43604977623424,4493.542342739985,2.30188216526659
Tien Giang,1995,12,1995-12-01,0.0,2393.1845244412143,0.0
Soc Trang,1996,1,1996-01-01,163.5513419778004,3348.8468758966987,4.883810697794515
Tra Vinh,1996,1,1996-01-01,132.5527166151095,2254.4401122278623,5.879629088222683
Vinh Long,1996,1,1996-01-01,50.38270231671967,1534.6515536941374,3.28300598239652
Bac Lieu,1996,1,1996-01-01,233.9041147034349,2610.873855724368,8.95884395910579
Ca Mau,1996,1,1996-01-01,311.9500909881335,5185.881144708419,6.015372938241013
Can Tho city,1996,1,1996-01-01,38.23718369287207,1398.2168353387826,2.7347105775340874
Hau Giang,1996,1,1996-01-01,12.219485057043933,1678.4219435418108,0.7280341575645953
An Giang,1996,1,1996-01-01,99.44093349051418,3540.966155975497,2.808299461510084
Ben Tre,1996,1,1996-01-01,101.66161305192084,2293.238665129326,4.433102171081164
Dong Thap,1996,1,1996-01-01,144.34685182492666,3393.2412305670014,4.253951959696266
Kien Giang,1996,1,1996-01-01,50.07258343008896,6294.25596863703,0.7955282352606924
Long An,1996,1,1996-01-01,70.31179745803863,4493.542342739985,1.5647298299444814
Tien Giang,1996,1,1996-01-01,65.73510743798433,2393.1845244412143,2.746763016668464
Soc Trang,1996,2,1996-02-01,204.93609776592845,3348.8468758966987,6.119601921513777
Tra Vinh,1996,2,1996-02-01,224.3609128989991,2254.4401122278623,9.951957103765476
Vinh Long,1996,2,1996-02-01,93.3178220245273,1534.6515536941374,6.080717267701404
Bac Lieu,1996,2,1996-02-01,278.478655795304,2610.873855724368,10.666109172020574
Ca Mau,1996,2,1996-02-01,472.87951449054174,5185.881144708419,9.118595303192778
Can Tho city,1996,2,1996-02-01,41.89856313404761,1398.2168353387826,2.996571209493108
Hau Giang,1996,2,1996-02-01,14.685632452781954,1678.4219435418108,0.8749666619462976
An Giang,1996,2,1996-02-01,81.78785682026721,3540.966155975497,2.3097610431053544
Ben Tre,1996,2,1996-02-01,338.97833792591985,2293.238665129326,14.781642359357452
Dong Thap,1996,2,1996-02-01,140.28907420888493,3393.2412305670014,4.134367841140579
Kien Giang,1996,2,1996-02-01,61.4633585859448,6294.25596863703,0.9764991905668272
Long An,1996,2,1996-02-01,108.76972147431997,4493.542342739985,2.420578536442509
Tien Giang,1996,2,1996-02-01,137.79157947870164,2393.1845244412143,5.757666325828955
Soc Trang,1996,3,1996-03-01,196.7231224646313,3348.8468758966987,5.874354061409751
Tra Vinh,1996,3,1996-03-01,193.7226510688069,2254.4401122278623,8.592938442590434
Vinh Long,1996,3,1996-03-01,112.4495426915034,1534.6515536941374,7.327366425350459
Bac Lieu,1996,3,1996-03-01,16.310482956877593,2610.873855724368,0.6247135579191883
Ca Mau,1996,3,1996-03-01,0.2664426550302544,5185.881144708419,0.0051378473126428
Can Tho city,1996,3,1996-03-01,46.5069468997121,1398.2168353387826,3.326161273722873
Hau Giang,1996,3,1996-03-01,24.813846924946777,1678.4219435418108,1.4784033907817318
An Giang,1996,3,1996-03-01,70.07835016191618,3540.966155975497,1.979074271683073
Ben Tre,1996,3,1996-03-01,282.57294183116164,2293.238665129326,12.322003205681431
Dong Thap,1996,3,1996-03-01,129.99429229351685,3393.2412305670014,3.8309770352458896
Kien Giang,1996,3,1996-03-01,33.18305105631268,6294.25596863703,0.5271957674053444
Long An,1996,3,1996-03-01,99.47388061125147,4493.542342739985,2.213707427770587
Tien Giang,1996,3,1996-03-01,133.60905312425731,2393.1845244412143,5.582898090796143
Soc Trang,1996,4,1996-04-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,4,1996-04-01,5.492519624698889,2254.4401122278623,0.2436312055888289
Vinh Long,1996,4,1996-04-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,4,1996-04-01,0.0,2610.873855724368,0.0
Ca Mau,1996,4,1996-04-01,3.132029647526518,5185.881144708419,0.0603953226101679
Can Tho city,1996,4,1996-04-01,0.0306304965576171,1398.2168353387826,0.0021906828600154
Hau Giang,1996,4,1996-04-01,0.0,1678.4219435418108,0.0
An Giang,1996,4,1996-04-01,26.16581595761036,3540.966155975497,0.738945666381326
Ben Tre,1996,4,1996-04-01,44.598043891590095,2293.238665129326,1.9447624257231428
Dong Thap,1996,4,1996-04-01,27.264570110105304,3393.2412305670014,0.8034963699161898
Kien Giang,1996,4,1996-04-01,44.658660202028685,6294.25596863703,0.7095145228372267
Long An,1996,4,1996-04-01,29.228960479665503,4493.542342739985,0.6504658963966241
Tien Giang,1996,4,1996-04-01,19.67443162899833,2393.1845244412143,0.8221025762145158
Soc Trang,1996,5,1996-05-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,5,1996-05-01,1.1587625364659957,2254.4401122278623,0.0513991270019097
Vinh Long,1996,5,1996-05-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,5,1996-05-01,0.0,2610.873855724368,0.0
Ca Mau,1996,5,1996-05-01,1.719087916652778,5185.881144708419,0.0331493890562244
Can Tho city,1996,5,1996-05-01,0.007921740234375,1398.2168353387826,0.000566560209701351
Hau Giang,1996,5,1996-05-01,0.0,1678.4219435418108,0.0
An Giang,1996,5,1996-05-01,9.979165288372196,3540.966155975497,0.2818204085778122
Ben Tre,1996,5,1996-05-01,50.03469996625329,2293.238665129326,2.181835703674201
Dong Thap,1996,5,1996-05-01,0.4734377561602411,3393.2412305670014,0.0139523754425538
Kien Giang,1996,5,1996-05-01,133.73832722574062,6294.25596863703,2.1247678501181224
Long An,1996,5,1996-05-01,2.066091260743389,4493.542342739985,0.0459791207727569
Tien Giang,1996,5,1996-05-01,16.275498119959487,2393.1845244412143,0.6800770251412043
Soc Trang,1996,6,1996-06-01,29.21809345501604,3348.8468758966987,0.8724822166493504
Tra Vinh,1996,6,1996-06-01,0.1956815573993757,2254.4401122278623,0.0086798294768629
Vinh Long,1996,6,1996-06-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,6,1996-06-01,153.16882843095158,2610.873855724368,5.8665732967193085
Ca Mau,1996,6,1996-06-01,121.77151637228376,5185.881144708419,2.3481355043498686
Can Tho city,1996,6,1996-06-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,6,1996-06-01,0.0,1678.4219435418108,0.0
An Giang,1996,6,1996-06-01,4.067751372447776,3540.966155975497,0.114876878040286
Ben Tre,1996,6,1996-06-01,48.67893401558017,2293.238665129326,2.122715561872621
Dong Thap,1996,6,1996-06-01,32.08476447104203,3393.2412305670014,0.9455491752845628
Kien Giang,1996,6,1996-06-01,0.0,6294.25596863703,0.0
Long An,1996,6,1996-06-01,0.0,4493.542342739985,0.0
Tien Giang,1996,6,1996-06-01,9.922945846286495,2393.1845244412143,0.4146335455935395
Soc Trang,1996,7,1996-07-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,7,1996-07-01,0.0,2254.4401122278623,0.0
Vinh Long,1996,7,1996-07-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,7,1996-07-01,0.0,2610.873855724368,0.0
Ca Mau,1996,7,1996-07-01,1.7956364300494012,5185.881144708419,0.0346254836920363
Can Tho city,1996,7,1996-07-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,7,1996-07-01,0.0,1678.4219435418108,0.0
An Giang,1996,7,1996-07-01,44.53403142955679,3540.966155975497,1.2576802338086217
Ben Tre,1996,7,1996-07-01,9.33157398524397,2293.238665129326,0.4069168258471571
Dong Thap,1996,7,1996-07-01,45.18883196992661,3393.2412305670014,1.3317306050290942
Kien Giang,1996,7,1996-07-01,47.50023895332823,6294.25596863703,0.754660108994805
Long An,1996,7,1996-07-01,0.0,4493.542342739985,0.0
Tien Giang,1996,7,1996-07-01,6.528439374287171,2393.1845244412143,0.2727929797144037
Soc Trang,1996,8,1996-08-01,123.6127690108678,3348.8468758966987,3.6912039753316224
Tra Vinh,1996,8,1996-08-01,135.42095246718486,2254.4401122278623,6.006855171387117
Vinh Long,1996,8,1996-08-01,87.80743216427413,1534.6515536941374,5.721652706955426
Bac Lieu,1996,8,1996-08-01,19.36302569785081,2610.873855724368,0.7416300736014946
Ca Mau,1996,8,1996-08-01,0.5413005467103237,5185.881144708419,0.0104379666946794
Can Tho city,1996,8,1996-08-01,199.6929149829749,1398.2168353387826,14.281970430901737
Hau Giang,1996,8,1996-08-01,31.614879367813824,1678.4219435418108,1.8836073663991797
An Giang,1996,8,1996-08-01,1018.8543205301296,3540.966155975497,28.773342518701558
Ben Tre,1996,8,1996-08-01,199.74732051305935,2293.238665129326,8.710271789429939
Dong Thap,1996,8,1996-08-01,1032.5609282115097,3393.2412305670014,30.42992991214396
Kien Giang,1996,8,1996-08-01,65.34721168058441,6294.25596863703,1.038203911728344
Long An,1996,8,1996-08-01,163.87509988256946,4493.542342739985,3.6469023185535376
Tien Giang,1996,8,1996-08-01,105.34437698857184,2393.1845244412143,4.401849331412034
Soc Trang,1996,9,1996-09-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,9,1996-09-01,0.0,2254.4401122278623,0.0
Vinh Long,1996,9,1996-09-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,9,1996-09-01,0.0,2610.873855724368,0.0
Ca Mau,1996,9,1996-09-01,0.0,5185.881144708419,0.0
Can Tho city,1996,9,1996-09-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,9,1996-09-01,0.0,1678.4219435418108,0.0
An Giang,1996,9,1996-09-01,0.0,3540.966155975497,0.0
Ben Tre,1996,9,1996-09-01,0.0,2293.238665129326,0.0
Dong Thap,1996,9,1996-09-01,0.0,3393.2412305670014,0.0
Kien Giang,1996,9,1996-09-01,0.0,6294.25596863703,0.0
Long An,1996,9,1996-09-01,0.0,4493.542342739985,0.0
Tien Giang,1996,9,1996-09-01,0.0,2393.1845244412143,0.0
Soc Trang,1996,10,1996-10-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,10,1996-10-01,0.0,2254.4401122278623,0.0
Vinh Long,1996,10,1996-10-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,10,1996-10-01,0.0,2610.873855724368,0.0
Ca Mau,1996,10,1996-10-01,0.0,5185.881144708419,0.0
Can Tho city,1996,10,1996-10-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,10,1996-10-01,0.0,1678.4219435418108,0.0
An Giang,1996,10,1996-10-01,0.0,3540.966155975497,0.0
Ben Tre,1996,10,1996-10-01,1.055866670802217,2293.238665129326,0.0460425984812475
Dong Thap,1996,10,1996-10-01,0.0,3393.2412305670014,0.0
Kien Giang,1996,10,1996-10-01,0.0,6294.25596863703,0.0
Long An,1996,10,1996-10-01,0.0,4493.542342739985,0.0
Tien Giang,1996,10,1996-10-01,0.0137485091064453,2393.1845244412143,0.0005744859606952147
Soc Trang,1996,11,1996-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,11,1996-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1996,11,1996-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,11,1996-11-01,0.0,2610.873855724368,0.0
Ca Mau,1996,11,1996-11-01,0.0,5185.881144708419,0.0
Can Tho city,1996,11,1996-11-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,11,1996-11-01,0.0,1678.4219435418108,0.0
An Giang,1996,11,1996-11-01,398.3981435600475,3540.966155975497,11.251114131315193
Ben Tre,1996,11,1996-11-01,7.665829257627329,2293.238665129326,0.3342796096277671
Dong Thap,1996,11,1996-11-01,481.3074450125526,3393.2412305670014,14.184297911885489
Kien Giang,1996,11,1996-11-01,0.0,6294.25596863703,0.0
Long An,1996,11,1996-11-01,0.0,4493.542342739985,0.0
Tien Giang,1996,11,1996-11-01,0.7997698288368364,2393.1845244412143,0.0334186445160794
Soc Trang,1996,12,1996-12-01,0.0,3348.8468758966987,0.0
Tra Vinh,1996,12,1996-12-01,0.0,2254.4401122278623,0.0
Vinh Long,1996,12,1996-12-01,0.0,1534.6515536941374,0.0
Bac Lieu,1996,12,1996-12-01,0.0,2610.873855724368,0.0
Ca Mau,1996,12,1996-12-01,0.0,5185.881144708419,0.0
Can Tho city,1996,12,1996-12-01,0.0,1398.2168353387826,0.0
Hau Giang,1996,12,1996-12-01,0.0,1678.4219435418108,0.0
An Giang,1996,12,1996-12-01,0.0,3540.966155975497,0.0
Ben Tre,1996,12,1996-12-01,0.0,2293.238665129326,0.0
Dong Thap,1996,12,1996-12-01,0.0,3393.2412305670014,0.0
Kien Giang,1996,12,1996-12-01,0.0,6294.25596863703,0.0
Long An,1996,12,1996-12-01,0.0,4493.542342739985,0.0
Tien Giang,1996,12,1996-12-01,0.0,2393.1845244412143,0.0
Soc Trang,1997,1,1997-01-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,1,1997-01-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,1,1997-01-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,1,1997-01-01,0.0,2610.873855724368,0.0
Ca Mau,1997,1,1997-01-01,5.721353835711125,5185.881144708419,0.1103255874182363
Can Tho city,1997,1,1997-01-01,39.06782662484144,1398.2168353387826,2.7941178819646706
Hau Giang,1997,1,1997-01-01,0.0,1678.4219435418108,0.0
An Giang,1997,1,1997-01-01,1212.608447228971,3540.966155975497,34.24512954416846
Ben Tre,1997,1,1997-01-01,7.765158620924605,2293.238665129326,0.3386110106636761
Dong Thap,1997,1,1997-01-01,203.630067558544,3393.2412305670014,6.001048959449251
Kien Giang,1997,1,1997-01-01,125.78314355341116,6294.25596863703,1.99837985903596
Long An,1997,1,1997-01-01,0.0,4493.542342739985,0.0
Tien Giang,1997,1,1997-01-01,1.9215254239920807,2393.1845244412143,0.0802915698462799
Soc Trang,1997,2,1997-02-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,2,1997-02-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,2,1997-02-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,2,1997-02-01,0.0,2610.873855724368,0.0
Ca Mau,1997,2,1997-02-01,0.0,5185.881144708419,0.0
Can Tho city,1997,2,1997-02-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,2,1997-02-01,0.0,1678.4219435418108,0.0
An Giang,1997,2,1997-02-01,0.0,3540.966155975497,0.0
Ben Tre,1997,2,1997-02-01,0.0,2293.238665129326,0.0
Dong Thap,1997,2,1997-02-01,0.0,3393.2412305670014,0.0
Kien Giang,1997,2,1997-02-01,0.0,6294.25596863703,0.0
Long An,1997,2,1997-02-01,0.0,4493.542342739985,0.0
Tien Giang,1997,2,1997-02-01,0.0,2393.1845244412143,0.0
Soc Trang,1997,3,1997-03-01,203.31736219003497,3348.8468758966987,6.071264818150099
Tra Vinh,1997,3,1997-03-01,197.12176629600552,2254.4401122278623,8.743712695087192
Vinh Long,1997,3,1997-03-01,123.7038209570407,1534.6515536941374,8.060710632277859
Bac Lieu,1997,3,1997-03-01,30.385963523906263,2610.873855724368,1.1638235013646765
Ca Mau,1997,3,1997-03-01,3.2001084901079957,5185.881144708419,0.0617080955157124
Can Tho city,1997,3,1997-03-01,47.234474142317424,1398.2168353387826,3.378193778568879
Hau Giang,1997,3,1997-03-01,18.147687193467306,1678.4219435418108,1.0812351008216683
An Giang,1997,3,1997-03-01,102.42976582049847,3540.966155975497,2.892706716432319
Ben Tre,1997,3,1997-03-01,302.1616972432645,2293.238665129326,13.176199313132733
Dong Thap,1997,3,1997-03-01,155.1434839199471,3393.2412305670014,4.572132465042076
Kien Giang,1997,3,1997-03-01,40.08361093799089,6294.25596863703,0.6368284216231307
Long An,1997,3,1997-03-01,99.26833558314708,4493.542342739985,2.20913319629736
Tien Giang,1997,3,1997-03-01,137.98643253076813,2393.1845244412143,5.765808324495439
Soc Trang,1997,4,1997-04-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,4,1997-04-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,4,1997-04-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,4,1997-04-01,0.0,2610.873855724368,0.0
Ca Mau,1997,4,1997-04-01,8.120201392421349,5185.881144708419,0.1565828673244287
Can Tho city,1997,4,1997-04-01,2.183742881370396,1398.2168353387826,0.1561805598515257
Hau Giang,1997,4,1997-04-01,0.0,1678.4219435418108,0.0
An Giang,1997,4,1997-04-01,111.05806342063354,3540.966155975497,3.1363774328432763
Ben Tre,1997,4,1997-04-01,17.238127475302512,2293.238665129326,0.7516935649752957
Dong Thap,1997,4,1997-04-01,68.89723509076383,3393.2412305670014,2.03042549613401
Kien Giang,1997,4,1997-04-01,116.93332489285136,6294.25596863703,1.8577783533988108
Long An,1997,4,1997-04-01,23.09244329226287,4493.542342739985,0.513902875079664
Tien Giang,1997,4,1997-04-01,4.501337868103278,2393.1845244412143,0.1880898786588258
Soc Trang,1997,5,1997-05-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,5,1997-05-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,5,1997-05-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,5,1997-05-01,0.0,2610.873855724368,0.0
Ca Mau,1997,5,1997-05-01,0.0,5185.881144708419,0.0
Can Tho city,1997,5,1997-05-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,5,1997-05-01,0.0,1678.4219435418108,0.0
An Giang,1997,5,1997-05-01,0.0,3540.966155975497,0.0
Ben Tre,1997,5,1997-05-01,6.320876540630079,2293.238665129326,0.2756309945730666
Dong Thap,1997,5,1997-05-01,0.0,3393.2412305670014,0.0
Kien Giang,1997,5,1997-05-01,0.0,6294.25596863703,0.0
Long An,1997,5,1997-05-01,0.0,4493.542342739985,0.0
Tien Giang,1997,5,1997-05-01,1.1438469944809853,2393.1845244412143,0.0477960216940673
Soc Trang,1997,6,1997-06-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,6,1997-06-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,6,1997-06-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,6,1997-06-01,0.0,2610.873855724368,0.0
Ca Mau,1997,6,1997-06-01,0.0,5185.881144708419,0.0
Can Tho city,1997,6,1997-06-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,6,1997-06-01,0.0,1678.4219435418108,0.0
An Giang,1997,6,1997-06-01,17.72483075460202,3540.966155975497,0.5005648168845326
Ben Tre,1997,6,1997-06-01,12.669689528950528,2293.238665129326,0.5524801984897646
Dong Thap,1997,6,1997-06-01,32.187867306753404,3393.2412305670014,0.9485876517354146
Kien Giang,1997,6,1997-06-01,0.1566039392996993,6294.25596863703,0.0024880452920889
Long An,1997,6,1997-06-01,0.0,4493.542342739985,0.0
Tien Giang,1997,6,1997-06-01,6.129251768744967,2393.1845244412143,0.2561127947363811
Soc Trang,1997,7,1997-07-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,7,1997-07-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,7,1997-07-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,7,1997-07-01,0.0,2610.873855724368,0.0
Ca Mau,1997,7,1997-07-01,0.0,5185.881144708419,0.0
Can Tho city,1997,7,1997-07-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,7,1997-07-01,0.0,1678.4219435418108,0.0
An Giang,1997,7,1997-07-01,0.0,3540.966155975497,0.0
Ben Tre,1997,7,1997-07-01,0.0,2293.238665129326,0.0
Dong Thap,1997,7,1997-07-01,0.0,3393.2412305670014,0.0
Kien Giang,1997,7,1997-07-01,0.0,6294.25596863703,0.0
Long An,1997,7,1997-07-01,0.0,4493.542342739985,0.0
Tien Giang,1997,7,1997-07-01,0.0,2393.1845244412143,0.0
Soc Trang,1997,8,1997-08-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,8,1997-08-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,8,1997-08-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,8,1997-08-01,0.0,2610.873855724368,0.0
Ca Mau,1997,8,1997-08-01,0.0,5185.881144708419,0.0
Can Tho city,1997,8,1997-08-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,8,1997-08-01,0.0,1678.4219435418108,0.0
An Giang,1997,8,1997-08-01,0.0,3540.966155975497,0.0
Ben Tre,1997,8,1997-08-01,0.0,2293.238665129326,0.0
Dong Thap,1997,8,1997-08-01,0.0,3393.2412305670014,0.0
Kien Giang,1997,8,1997-08-01,0.0,6294.25596863703,0.0
Long An,1997,8,1997-08-01,0.0,4493.542342739985,0.0
Tien Giang,1997,8,1997-08-01,0.0,2393.1845244412143,0.0
Soc Trang,1997,9,1997-09-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,9,1997-09-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,9,1997-09-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,9,1997-09-01,0.0,2610.873855724368,0.0
Ca Mau,1997,9,1997-09-01,0.0,5185.881144708419,0.0
Can Tho city,1997,9,1997-09-01,0.0,1398.2168353387826,0.0
Hau Giang,1997,9,1997-09-01,0.0,1678.4219435418108,0.0
An Giang,1997,9,1997-09-01,0.0,3540.966155975497,0.0
Ben Tre,1997,9,1997-09-01,8.21716860658394,2293.238665129326,0.3583215620568885
Dong Thap,1997,9,1997-09-01,0.0,3393.2412305670014,0.0
Kien Giang,1997,9,1997-09-01,0.0,6294.25596863703,0.0
Long An,1997,9,1997-09-01,0.0,4493.542342739985,0.0
Tien Giang,1997,9,1997-09-01,0.9121109491234868,2393.1845244412143,0.0381128550602029
Soc Trang,1997,10,1997-10-01,51.11006227383706,3348.8468758966987,1.5261988430017916
Tra Vinh,1997,10,1997-10-01,122.18146023374568,2254.4401122278623,5.419592189255567
Vinh Long,1997,10,1997-10-01,469.0877540039006,1534.6515536941374,30.566401400678597
Bac Lieu,1997,10,1997-10-01,3.160439418914712,2610.873855724368,0.1210491043826348
Ca Mau,1997,10,1997-10-01,0.0400447707423789,5185.881144708419,0.0007721883634614331
Can Tho city,1997,10,1997-10-01,637.2714127544989,1398.2168353387826,45.577438108881765
Hau Giang,1997,10,1997-10-01,75.46138952362469,1678.4219435418108,4.495972530267678
An Giang,1997,10,1997-10-01,899.7860581193879,3540.966155975497,25.410750018069766
Ben Tre,1997,10,1997-10-01,215.67352760865649,2293.238665129326,9.404757162355525
Dong Thap,1997,10,1997-10-01,1948.0720423464525,3393.2412305670014,57.41036106710678
Kien Giang,1997,10,1997-10-01,357.39716453622214,6294.25596863703,5.6781479227577965
Long An,1997,10,1997-10-01,1360.8829826222482,4493.542342739985,30.285304528641326
Tien Giang,1997,10,1997-10-01,310.6671549467252,2393.1845244412143,12.981328926956143
Soc Trang,1997,11,1997-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1997,11,1997-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1997,11,1997-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1997,11,1997-11-01,0.0,2610.873855724368,0.0
Ca Mau,1997,11,1997-11-01,0.0,5185.881144708419,0.0
Can Tho city,1997,11,1997-11-01,0.0,1398.2168353387826,0.0
